file,label,zcr,rms,centroid,bandwidth,rolloff,contrast,pitch,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_delta_0,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,mfcc_delta_14,mfcc_delta_15,mfcc_delta_16,mfcc_delta_17,mfcc_delta_18,mfcc_delta_19,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
03-01-04-01-01-01-01.wav,negative,0.10722824622844827,0.10095024108886719,1550.1944994554383,1482.0609317789165,2920.2586206896553,22.721420768046094,1263.396484375,-186.46241760253906,103.05225372314453,-10.324892044067383,32.76443862915039,-3.671372413635254,-4.393261909484863,-15.792997360229492,-24.487199783325195,-13.433859825134277,-6.713131427764893,-6.285177707672119,-1.2049754858016968,-16.82691764831543,0.6453948020935059,-9.136183738708496,-10.080679893493652,-11.445054054260254,-0.7648437023162842,-16.25840950012207,-5.079718589782715,55.37439727783203,51.70021057128906,33.69922637939453,24.344100952148438,22.827411651611328,17.50888442993164,17.825450897216797,15.274845123291016,10.644963264465332,11.44983196258545,13.679251670837402,13.33177661895752,9.639501571655273,8.980165481567383,8.670565605163574,8.096639633178711,12.136903762817383,4.166665554046631,8.34028434753418,7.238224983215332,-2.8917510509490967,0.6093930602073669,-0.08473576605319977,-1.038295865058899,0.4309726655483246,0.710287868976593,-0.18115557730197906,0.28355562686920166,0.6497489809989929,0.4663379192352295,0.06630197912454605,-0.4138753116130829,0.11525744944810867,-0.24845938384532928,-0.12608782947063446,-0.05046495050191879,-0.33908379077911377,-0.1681351512670517,0.269108384847641,-0.026888258755207062,0.4817360043525696,0.5147009491920471,0.4172211289405823,0.3706263601779938,0.27846741676330566,0.1950247883796692,0.16480179131031036,0.24404706060886383,0.35329005122184753,0.36444610357284546,0.4251485764980316,0.4203064739704132
03-01-04-01-01-01-02.wav,negative,0.133350436970339,0.14394019544124603,1768.1109700317252,1483.6287387846,3089.9099576271187,22.945982599156544,1843.06005859375,-177.0148162841797,72.23563385009766,-24.584379196166992,10.08940315246582,-24.019437789916992,-4.023156642913818,-26.800535202026367,-10.680335998535156,-12.4605712890625,-4.323331832885742,-16.020933151245117,-2.7600626945495605,-4.798154830932617,-9.457084655761719,-10.208919525146484,-5.014740467071533,-10.111482620239258,-6.143486976623535,-4.0772809982299805,-2.7033867835998535,77.0201187133789,50.96226501464844,30.136009216308594,26.799297332763672,21.41242218017578,16.252635955810547,17.538583755493164,12.069415092468262,14.419536590576172,9.461175918579102,10.210192680358887,9.582220077514648,7.277459621429443,6.941730976104736,8.213811874389648,6.100881099700928,7.315706729888916,8.724858283996582,7.817182540893555,13.493611335754395,-3.209348440170288,2.315913200378418,-0.697816014289856,-0.21337643265724182,1.1417033672332764,0.04004343971610069,0.5171422362327576,0.20036181807518005,0.32139265537261963,-0.43763071298599243,-0.27499327063560486,-0.41273680329322815,0.07054397463798523,-0.19092033803462982,-0.499933123588562,0.02251591719686985,-0.1378273218870163,-0.1729567050933838,-0.06421931087970734,-0.3236836791038513,0.20566512644290924,0.14761771261692047,0.2568323314189911,0.20224402844905853,0.13528801500797272,0.14753276109695435,0.16892370581626892,0.3917096257209778,0.5465179681777954,0.31576359272003174,0.27703216671943665,0.2029774785041809
03-01-04-01-01-01-03.wav,negative,0.11139665570175439,0.08670637011528015,1651.3374405085176,1557.8946101566244,3009.8684210526317,21.37267853078532,1321.54248046875,-189.20755004882812,100.70321655273438,-7.4634270668029785,19.026399612426758,0.5085577964782715,-14.178072929382324,-25.790061950683594,-2.4450693130493164,-24.3203125,-0.4430015981197357,-15.29576587677002,-6.956564903259277,-10.24553394317627,-9.564803123474121,-11.203939437866211,-4.575386047363281,-5.307346343994141,-8.201934814453125,-6.595529556274414,-7.9213385581970215,62.9935302734375,50.59220504760742,32.09342956542969,33.20145797729492,23.131441116333008,16.33262825012207,11.964014053344727,17.186559677124023,17.205339431762695,12.417377471923828,17.12543296813965,9.662229537963867,7.748502731323242,9.27383041381836,7.974054336547852,6.860204219818115,5.9702277183532715,6.42711877822876,5.31151008605957,5.932666778564453,-1.7611433267593384,1.3624824285507202,-1.0039212703704834,-1.3141814470291138,1.2532461881637573,0.07016588747501373,-0.06282498687505722,-0.08066986501216888,1.147964596748352,0.5890012979507446,-0.0702231302857399,0.037481192499399185,-0.020556993782520294,0.007639450021088123,-0.30083563923835754,0.057453691959381104,-0.3237361013889313,-0.1816767156124115,-0.05403349548578262,0.31614550948143005,0.3380224406719208,0.5002454519271851,0.36319950222969055,0.3233097791671753,0.30453166365623474,0.308072566986084,0.31342369318008423,0.4059881269931793,0.4830159842967987,0.410457044839859,0.34447991847991943,0.2811988294124603
03-01-04-01-01-01-04.wav,negative,0.15123213098404256,0.12267929315567017,1939.536418777021,1576.024728222699,3528.590425531915,21.79382508511272,1599.0126953125,-172.07138061523438,69.07564544677734,-13.893562316894531,12.87851619720459,-26.304832458496094,-7.128521919250488,-28.155120849609375,-22.94363021850586,-19.871320724487305,-4.058004856109619,-18.88884925842285,-9.036115646362305,-6.466647624969482,-11.18604564666748,-12.721277236938477,-3.344550371170044,-10.735235214233398,-5.835522651672363,-7.475547790527344,-1.1418097019195557,79.80994415283203,62.89383316040039,33.52800369262695,22.357830047607422,21.722604751586914,17.99168586730957,17.575931549072266,11.043303489685059,14.117807388305664,9.62077522277832,6.630584716796875,8.94170093536377,5.63799524307251,9.328558921813965,7.98698616027832,5.166173934936523,8.95363998413086,6.129979610443115,7.33107852935791,8.186699867248535,-1.4850541353225708,4.443346977233887,-1.3437355756759644,-0.27700579166412354,1.727029800415039,-0.3588290512561798,-0.22529101371765137,0.09319037944078445,0.7143256068229675,0.01069545280188322,-0.26536259055137634,-0.6981807351112366,-0.3213583827018738,-0.5489937663078308,-0.6028993725776672,-0.2680480480194092,0.08885412663221359,0.15016427636146545,0.09939566999673843,0.31111010909080505,0.3141898214817047,0.3113079369068146,0.24290506541728973,0.24164502322673798,0.20787963271141052,0.2145117074251175,0.2422342747449875,0.32357001304626465,0.3514931797981262,0.3899683356285095,0.43058282136917114,0.38440749049186707
03-01-04-01-01-01-05.wav,negative,0.09720413773148148,0.10825487971305847,1421.8897077533286,1550.8996501082531,2838.8310185185187,19.421004553146954,961.552001953125,-198.40957641601562,110.73312377929688,11.746769905090332,33.99266052246094,-1.422092318534851,3.6083452701568604,-13.893511772155762,-3.866234302520752,0.712958574295044,-2.6494503021240234,3.557323694229126,-4.755438804626465,-5.638782501220703,4.098037242889404,-5.177576541900635,0.15147534012794495,-3.5975351333618164,1.027034878730774,-6.664309501647949,-1.6654284000396729,125.06498718261719,59.37092590332031,21.03092384338379,24.258296966552734,19.66733169555664,14.368783950805664,21.034276962280273,16.347217559814453,7.687333106994629,13.619970321655273,11.490065574645996,9.278648376464844,8.713543891906738,7.185995578765869,7.045485973358154,7.141462802886963,6.94908332824707,4.476681709289551,5.787590980529785,5.2096099853515625,3.119699001312256,1.378184199333191,-0.6048956513404846,-0.4358253479003906,-0.2466612160205841,-0.41256967186927795,-0.8241638541221619,-0.3108893930912018,0.1467718482017517,0.10797222703695297,0.02735457383096218,-0.14347198605537415,-0.08858997374773026,-0.1888958364725113,-0.49842554330825806,-0.13546627759933472,-0.03140002861618996,-0.16754749417304993,-0.1945413500070572,-0.19174562394618988,0.4222927391529083,0.4897371530532837,0.438790500164032,0.3683609366416931,0.4244959354400635,0.5971717834472656,0.5860022306442261,0.605919599533081,0.5377386808395386,0.5028303265571594,0.5490421652793884,0.5231353640556335
03-01-04-01-01-01-06.wav,negative,0.12409196820175439,0.1745886504650116,1760.1811092036057,1607.3276123248897,3153.782894736842,23.17011144024197,1555.4136962890625,-159.50885009765625,72.28563690185547,-10.415460586547852,10.968188285827637,-7.649816036224365,-20.217174530029297,-28.81334686279297,-10.835987091064453,-7.681273937225342,-5.162921905517578,-12.264913558959961,-6.826314449310303,-11.647953033447266,-3.547894239425659,-12.546552658081055,-5.432569980621338,-5.287178993225098,-12.380956649780273,-5.103086948394775,-4.542169570922852,66.18463134765625,51.80413055419922,30.79688262939453,28.03090476989746,19.793628692626953,17.538503646850586,14.045278549194336,13.027877807617188,15.425209999084473,6.8478569984436035,9.105027198791504,11.381322860717773,6.667689800262451,6.369433403015137,8.65925121307373,6.704506874084473,8.590959548950195,6.769850254058838,8.294645309448242,6.463338851928711,-2.208897352218628,1.8181426525115967,0.026980550959706306,-0.7322518229484558,1.4434688091278076,0.44682231545448303,0.6324992775917053,0.6662032604217529,0.6089915037155151,-0.30168673396110535,0.08251489698886871,-0.08515220135450363,-0.006847128737717867,-0.21600721776485443,-0.5276787281036377,-0.12608592212200165,-0.37971583008766174,-0.13853232562541962,-0.4041549265384674,0.2106919139623642,0.21375054121017456,0.08170970529317856,0.14871688187122345,0.27191177010536194,0.2348823994398117,0.13819950819015503,0.1342405080795288,0.2134741246700287,0.4966178834438324,0.5419595837593079,0.3602604866027832,0.24137111008167267
03-01-04-01-01-01-07.wav,negative,0.11040683962264151,0.10783365368843079,1584.7061644015873,1480.1869577516006,2937.5,22.069828942197866,1397.9649658203125,-193.87564086914062,98.08856964111328,-6.4865803718566895,26.1151123046875,-6.2796430587768555,-9.188552856445312,-20.92000961303711,-16.733957290649414,-10.281237602233887,-11.157997131347656,-11.59897518157959,0.606846809387207,-10.99178695678711,-0.5207404494285583,-8.136001586914062,-9.354981422424316,-0.29476961493492126,-5.73876953125,-9.20365047454834,-5.34147834777832,72.88826751708984,61.06702423095703,32.48651885986328,28.774261474609375,31.40509796142578,17.91696548461914,18.837173461914062,12.302952766418457,10.932037353515625,9.623591423034668,10.869108200073242,9.592218399047852,9.555018424987793,6.599861145019531,8.087458610534668,6.493951320648193,6.404623508453369,4.27705717086792,5.821939468383789,6.528313636779785,-1.4204864501953125,3.6271538734436035,-0.2756856083869934,-1.5607770681381226,1.3369797468185425,0.6963306665420532,-0.00775949889793992,0.06402664631605148,-0.09221325069665909,-0.12525911629199982,-0.2752211391925812,0.13803978264331818,0.3846534788608551,-0.19623146951198578,-0.20428535342216492,-0.16287145018577576,-0.16935941576957703,-0.24806636571884155,-0.31904977560043335,-0.14722809195518494,0.3691413104534149,0.3699078857898712,0.2639644742012024,0.2783297598361969,0.3295423984527588,0.32664161920547485,0.25204500555992126,0.266470342874527,0.35891443490982056,0.3662719428539276,0.3504692018032074,0.3482449948787689
03-01-04-01-01-01-08.wav,negative,0.1434326171875,0.1641179323196411,1864.169763950572,1721.3865402238498,3600.9880514705883,21.83944807285752,1365.8365478515625,-190.4015350341797,73.49760437011719,3.267713785171509,23.320241928100586,-5.276943206787109,-3.694952964782715,-16.591157913208008,-12.862190246582031,-10.91202163696289,-5.107128143310547,-17.48668670654297,0.20051056146621704,-7.264828681945801,-2.8700990676879883,-11.195112228393555,-1.6669588088989258,-1.4117019176483154,1.6250553131103516,0.5581263303756714,-2.5504021644592285,117.1690673828125,49.50547790527344,39.77840042114258,28.555191040039062,23.115461349487305,16.66843605041504,12.735899925231934,9.69473934173584,13.526954650878906,15.05454158782959,12.298243522644043,9.214715957641602,7.306474685668945,6.8141093254089355,8.11019515991211,8.487658500671387,9.884812355041504,6.638883590698242,6.381091117858887,8.402379989624023,-1.2312853336334229,2.0938973426818848,-0.5852984189987183,-0.6389259696006775,1.3066520690917969,0.06628244370222092,-0.17081518471240997,0.08068199455738068,0.38810914754867554,-0.5549052953720093,-0.37407925724983215,-0.6336750388145447,-0.13150645792484283,0.025633566081523895,-0.2790989875793457,-0.2760545611381531,0.060561053454875946,-0.2980053722858429,0.11030107736587524,0.20896238088607788,0.2593165934085846,0.29553738236427307,0.23243480920791626,0.23877067863941193,0.17734657227993011,0.20953568816184998,0.2659173309803009,0.33550941944122314,0.5022232532501221,0.5966097712516785,0.496425062417984,0.3422068953514099
03-01-04-01-01-01-09.wav,negative,0.10198709239130435,0.09606891125440598,1290.355503011759,1520.778646767314,2626.0190217391305,19.561989534381677,914.1508178710938,-174.85890197753906,115.9505386352539,7.616302967071533,38.556434631347656,18.416446685791016,4.8016767501831055,-23.831676483154297,-10.640676498413086,-4.805177211761475,-3.0294268131256104,-0.2559669613838196,2.2037460803985596,-10.684557914733887,0.7492601275444031,-1.6521525382995605,-0.03538728877902031,-6.328243255615234,-1.1503984928131104,-0.8781150579452515,-2.01057505607605,71.2785873413086,34.07664108276367,25.530078887939453,21.040794372558594,15.945810317993164,13.539632797241211,12.939722061157227,8.11491870880127,10.136473655700684,10.4118013381958,9.029444694519043,10.897414207458496,6.523005485534668,8.21959400177002,5.608471870422363,7.004799842834473,6.55208683013916,6.388493061065674,5.188259601593018,5.199801445007324,-2.6807825565338135,-0.31028127670288086,-0.07136183232069016,-1.1327208280563354,0.2030257135629654,1.0652549266815186,0.48490428924560547,-0.08319459110498428,-0.1016460508108139,0.9948239326477051,0.4240265190601349,-0.3601713478565216,0.3118436932563782,-0.25802943110466003,0.0436534658074379,0.25984546542167664,0.13398036360740662,-0.33767399191856384,0.14310374855995178,0.15095476806163788,0.5600572228431702,0.5110982656478882,0.3187252879142761,0.35435378551483154,0.5160356760025024,0.524722158908844,0.41360729932785034,0.4795894920825958,0.48536261916160583,0.3938116133213043,0.39398065209388733,0.36190691590309143
03-01-04-01-01-01-10.wav,negative,0.0998067652925532,0.17346343398094177,1476.9777357804926,1405.3011104743714,2703.291223404255,23.980839216139877,1444.7481689453125,-169.50086975097656,94.80683135986328,-15.489897727966309,18.990087509155273,-17.14867401123047,-9.219596862792969,-33.4143180847168,-21.44232749938965,-7.836256504058838,-16.923686981201172,-15.15753173828125,-3.9756569862365723,-8.987533569335938,-4.74238920211792,-4.1476006507873535,-9.764616966247559,-3.510262966156006,-6.3947930335998535,-10.841753959655762,-1.9507347345352173,77.3097915649414,49.703853607177734,32.01445007324219,26.24596405029297,19.387840270996094,13.518105506896973,16.30048370361328,12.234541893005371,14.828055381774902,10.574965476989746,12.557282447814941,8.179082870483398,7.187740325927734,8.646657943725586,7.547235012054443,6.69734525680542,8.543628692626953,10.151191711425781,9.410704612731934,6.424152851104736,-3.680344820022583,2.0672099590301514,-0.29682549834251404,-1.4827320575714111,1.7810522317886353,1.101193904876709,0.20135538280010223,-0.06871801614761353,1.3075724840164185,-0.2975635528564453,-0.39939454197883606,0.28889456391334534,-0.17956368625164032,0.25084805488586426,-0.06011077016592026,-0.35076144337654114,-0.5047079920768738,-0.4735374450683594,-0.1441982388496399,-0.08752096444368362,0.0955987200140953,0.12736089527606964,0.25233930349349976,0.17317479848861694,0.08379512280225754,0.08966600894927979,0.19268859922885895,0.6414453983306885,0.5349456071853638,0.31481197476387024,0.20208358764648438,0.1337951272726059
